url,price,product_name
https://www.wifimedia.eu/nl/dali-sub-e-12-f-zwart.html,"649,-",Dali SUB E-12 F Zwart
https://www.wifimedia.eu/nl/nad-c-368.html,"999,-",NAD C 368
https://www.wifimedia.eu/nl/bowers-wilkins-cwm362.html,"160,-",Bowers & Wilkins CWM362
https://www.wifimedia.eu/nl/sonos-playbase-zwart.html,"799,-",Sonos PLAYBASE Zwart
https://www.wifimedia.eu/nl/oppo-sonica-dac.html,"999,-",OPPO Sonica DAC
https://www.wifimedia.eu/nl/bowers-wilkins-cm9-s2-51-set.html,"6346,-",Bowers & Wilkins CM9 S2 5.1 Set
https://www.wifimedia.eu/nl/dali-zensor-pico-51-set.html,"1114,-",Dali ZENSOR PICO 5.1 Set
https://www.wifimedia.eu/nl/bowers-wilkins-cm8-s2-51-set.html,"4798,-",Bowers & Wilkins CM8 S2 5.1 Set
https://www.wifimedia.eu/nl/bowers-wilkins-mt-50.html,"1575,-",Bowers & Wilkins MT-50
https://www.wifimedia.eu/nl/dali-zensor-51-set-2.html,"1914,-",Dali ZENSOR 5.1 Set 2
https://www.wifimedia.eu/nl/bowers-wilkins-683-51-set.html,"3849,-",Bowers & Wilkins 683 5.1 Set
https://www.wifimedia.eu/nl/bowers-wilkins-mt-60d.html,"2725,-",Bowers & Wilkins MT-60D
https://www.wifimedia.eu/nl/bowers-wilkins-am-1-zwart.html,"275,-",Bowers & Wilkins AM-1 Zwart
https://www.wifimedia.eu/nl/pioneer-x-hm76d-sb-outlet.html,"419,-",Pioneer X-HM76D-SB - Outlet
https://www.wifimedia.eu/nl/denon-ceol-n9-zwart.html,"449,-",Denon CEOL N9 Zwart
https://www.wifimedia.eu/nl/pioneer-x-hm36d-b.html,"275,-",Pioneer X-HM36D-B
https://www.wifimedia.eu/nl/pioneer-x-hm36d-s.html,"275,-",Pioneer X-HM36D-S
https://www.wifimedia.eu/nl/pioneer-x-hm76d-bb.html,"489,-",Pioneer X-HM76D-BB
https://www.wifimedia.eu/nl/pioneer-x-hm76d-sb.html,"489,-",Pioneer X-HM76D-SB
https://www.wifimedia.eu/nl/pioneer-nc-50dab-b.html,"699,-",Pioneer NC-50DAB-B
https://www.wifimedia.eu/nl/pioneer-nc-50dab-s.html,"699,-",Pioneer NC-50DAB-S
https://www.wifimedia.eu/nl/marantz-mcr611-melody-media-zwart.html,"519,-",Marantz MCR611 Melody Media Zwart
https://www.wifimedia.eu/nl/onkyo-tx-8150-zilver-outlet.html,"399,-",Onkyo TX-8150 Zilver - Outlet
https://www.wifimedia.eu/nl/onkyo-tx-l20d-zwart.html,"389,-",Onkyo TX-L20D Zwart
https://www.wifimedia.eu/nl/denon-rcd-m41.html,"309,-",Denon RCD-M41
https://www.wifimedia.eu/nl/sonos-connectamp.html,"579,-",Sonos CONNECT:AMP
https://www.wifimedia.eu/nl/nad-c-388.html,"1749,-",NAD C 388
https://www.wifimedia.eu/nl/denon-pma-1600ne.html,"1599,-",Denon PMA-1600NE
https://www.wifimedia.eu/nl/nad-c-338.html,"699,-",NAD C 338
https://www.wifimedia.eu/nl/bluesound-powernode-2-wit.html,"899,-",Bluesound PowerNode 2 Wit
https://www.wifimedia.eu/nl/cambridge-audio-cxa60-zilver.html,"799,-",Cambridge Audio CXA60 Zilver
https://www.wifimedia.eu/nl/bowers-wilkins-ccm362.html,"110,-",Bowers & Wilkins CCM362
https://www.wifimedia.eu/nl/bowers-wilkins-ccm684.html,"260,-",Bowers & Wilkins CCM684
https://www.wifimedia.eu/nl/bowers-wilkins-cwm664.html,"250,-",Bowers & Wilkins CWM664
https://www.wifimedia.eu/nl/bowers-wilkins-ccm382.html,"160,-",Bowers & Wilkins CCM382
https://www.wifimedia.eu/nl/bowers-wilkins-ccm663.html,"325,-",Bowers & Wilkins CCM663
https://www.wifimedia.eu/nl/bowers-wilkins-ccm664.html,"250,-",Bowers & Wilkins CCM664
https://www.wifimedia.eu/nl/harman-kardon-omni-bar-plus-zwart.html,"899,-",Harman Kardon Omni Bar Plus Zwart
https://www.wifimedia.eu/nl/heos-by-denon-heos-homecinema.html,"629,-",HEOS by Denon HEOS HomeCinema
https://www.wifimedia.eu/nl/heos-by-denon-heos-bar.html,"999,-",HEOS by Denon HEOS Bar
https://www.wifimedia.eu/nl/sonos-playbar.html,"795,-",Sonos PLAYBAR
https://www.wifimedia.eu/nl/bluesound-pulse-soundbar.html,"1199,-",Bluesound Pulse Soundbar
https://www.wifimedia.eu/nl/fiio-e10k.html,"89,95",FiiO E10K
https://www.wifimedia.eu/nl/cambridge-audio-dacmagic-100-zwart.html,"149,-",Cambridge Audio DacMagic 100 Zwart
https://www.wifimedia.eu/nl/audioengine-d1-24-bit-dac-headphone-amp.html,"189,-",Audioengine D1 24-bit DAC/Headphone Amp
https://www.wifimedia.eu/nl/ifi-audio-nano-idsd.html,"225,-",iFi Audio Nano iDSD
https://www.wifimedia.eu/nl/chord-electronics-mojo.html,"499,-",Chord Electronics Mojo
https://www.wifimedia.eu/nl/audioquest-dragonfly-red.html,"199,-",AudioQuest DragonFly Red
https://www.wifimedia.eu/nl/elac-cinema-10.html,"799,-",ELAC Cinema 10
https://www.wifimedia.eu/nl/dali-zensor-51-set.html,"1854,-",Dali ZENSOR 5.1 Set
https://www.wifimedia.eu/nl/elac-cinema-30.html,"1799,-",ELAC Cinema 30
https://www.wifimedia.eu/nl/onkyo-tx-8270-zilver.html,"699,-",Onkyo TX-8270 Zilver
https://www.wifimedia.eu/nl/marantz-mcr611-melody-media-wit.html,"519,-",Marantz MCR611 Melody Media Wit
https://www.wifimedia.eu/nl/onkyo-tx-8150-zwart.html,"499,-",Onkyo TX-8150 Zwart
